run,depth,thymidine,leucine,pp,abund,chl,doc,doy
HOA9495L4,40,NA,NA,NA,NA,NA,NA,20
HOA9495L4,41,NA,NA,NA,NA,NA,NA,20
HOA9495L4,42,NA,NA,NA,NA,NA,NA,20
HOA9495L4,43,NA,NA,NA,NA,NA,NA,20
HOA9495L4,44,NA,NA,NA,NA,NA,NA,20
HOA9495L4,45,NA,NA,NA,NA,NA,NA,20
HOA9495L4,46,NA,NA,NA,NA,NA,NA,20
HOA9495L4,47,NA,NA,NA,NA,NA,NA,20
HOA9495L4,48,NA,NA,NA,NA,NA,NA,20
HOA9495L4,49,NA,NA,NA,NA,NA,NA,20
HOA9495L4,50,NA,NA,NA,NA,NA,NA,20
HOA9495L4,51,NA,NA,NA,NA,NA,NA,20
HOA9495L4,52,NA,NA,NA,NA,NA,NA,20
HOA9495L4,53,NA,NA,NA,NA,NA,NA,20
HOA9495L4,54,NA,NA,NA,NA,NA,NA,20
HOA9495L4,55,NA,NA,NA,NA,NA,NA,20
HOA9495L4,56,NA,NA,NA,NA,NA,NA,20
HOA9495L4,57,NA,NA,NA,NA,NA,NA,20
HOA9495L4,58,NA,NA,NA,NA,NA,NA,20
HOA9495L4,59,NA,NA,NA,NA,NA,NA,20
HOA9495L4,60,NA,NA,NA,NA,NA,NA,20
HOA9495L4,61,NA,NA,NA,NA,NA,NA,20
HOA9495L4,62,NA,NA,NA,NA,NA,NA,20
HOA9495L4,63,NA,NA,NA,NA,NA,NA,20
HOA9495L4,64,NA,NA,NA,NA,NA,NA,20
HOA9495L4,65,NA,NA,NA,NA,NA,NA,20
HOA9495L4,66,NA,NA,NA,NA,NA,NA,20
HOA9495L4,67,NA,NA,NA,NA,NA,NA,20
HOA9495L4,68,NA,NA,NA,NA,NA,NA,20
HOA9495L4,69,NA,NA,NA,NA,NA,NA,20
HOA9495L4,70,NA,NA,NA,NA,NA,NA,20
HOA9596L1,4,NA,NA,NA,NA,NA,NA,250
HOA9596L1,5,0.000574818092260098,NA,0.0675338344701436,NA,0.307423742768593,0.0979306670535406,250
HOA9596L1,6,0.00093129005278731,NA,0.0169051231287053,NA,0.693137896906793,0.112321859322058,250
HOA9596L1,7,0.00139954462370425,NA,0,NA,0.908282652676541,0.137828918461899,250
HOA9596L1,8,0.00186131698251756,NA,0.000468520214292769,NA,0.897991321355598,0.150148291160328,250
HOA9596L1,9,0.00279438698078494,NA,0.00703371389613778,NA,0.861475274366529,0.143111588052471,250
HOA9596L1,10,0.00384808208233783,NA,0.00513504632282802,NA,0.758209090266469,0.129601013204535,250
HOA9596L1,11,0.00559309494613452,NA,0.00264260897012547,NA,0.548570747243123,0.125131363978306,250
HOA9596L1,12,0.00630055596997553,NA,0.00312576775957289,NA,0.376916789956709,0.140329836388748,250
HOA9596L1,13,0.00492589238024434,NA,0.00777984904638089,NA,0.364589809277411,0.177338345729583,250
HOA9596L1,14,0.00317190445859127,NA,0.0147869130393014,NA,0.384324382943896,0.209778291550613,250
HOA9596L1,15,0.00660525589307462,NA,0.0214043280940254,NA,0.297723874833029,0.213299406967573,250
HOA9596L1,16,0.00743791463297117,NA,0.0216730524579006,NA,0.168875148998847,0.20047676523746,250
HOA9596L1,17,0.00607084534935056,NA,0.0124225773470592,NA,0.0913343568163653,0.190530864844176,250
HOA9596L1,18,0.00491391968910752,NA,0.00405401292615312,NA,0.056508628904715,0.18970786671436,250
HOA9596L1,19,0.00365407496365138,NA,0.00541307926317822,NA,0.0404416168197819,0.19775026976477,250
HOA9596L1,20,0.00290315239272984,NA,0.0123832342266619,NA,0.0813383059152344,0.200564754810204,250
HOA9596L1,21,0.00213401791935732,NA,0.0131390011766346,NA,0.215350835421968,0.184797036116833,250
HOA9596L1,22,0.0017131576372397,NA,0,NA,0.398495260984655,0.158338674788853,250
HOA9596L1,23,0.00133347901526067,NA,NA,NA,0.475798803325266,0.148133594790097,250
HOA9596L1,24,0.00116674022142937,NA,NA,NA,0.485671794793805,0.149804834892218,250
HOA9596L1,25,0.0010752630501537,NA,NA,NA,0.448920160831493,0.160866055851941,250
HOA9596L1,26,0.00108670494409112,NA,NA,NA,0.386349826879554,0.178830918425993,250
HOA9596L1,27,0.00118217482282869,NA,NA,NA,0.318766718379213,0.201213083371099,250
HOA9596L1,28,0.00129585660401724,NA,NA,NA,0.266976760771691,0.225526211443985,250
HOA9596L1,29,0.00147701913207791,NA,NA,NA,0.251785879498212,0.249283963401377,250
HOA9596L1,30,0.001617,NA,NA,NA,0.294,0.27,250
HOA9596L1,31,NA,NA,NA,NA,NA,NA,250
HOA9596L1,32,NA,NA,NA,NA,NA,NA,250
HOA9596L1,33,NA,NA,NA,NA,NA,NA,250
HOA9596L1,34,NA,NA,NA,NA,NA,NA,250
HOA9596L1,35,NA,NA,NA,NA,NA,NA,250
HOA9596L1,36,NA,NA,NA,NA,NA,NA,250
HOA9596L1,37,NA,NA,NA,NA,NA,NA,250
HOA9596L1,38,NA,NA,NA,NA,NA,NA,250
HOA9596L1,39,NA,NA,NA,NA,NA,NA,250
HOA9596L1,40,NA,NA,NA,NA,NA,NA,250
HOA9596L1,41,NA,NA,NA,NA,NA,NA,250
HOA9596L1,42,NA,NA,NA,NA,NA,NA,250
HOA9596L1,43,NA,NA,NA,NA,NA,NA,250
HOA9596L1,44,NA,NA,NA,NA,NA,NA,250
HOA9596L1,45,NA,NA,NA,NA,NA,NA,250
HOA9596L1,46,NA,NA,NA,NA,NA,NA,250
HOA9596L1,47,NA,NA,NA,NA,NA,NA,250
HOA9596L1,48,NA,NA,NA,NA,NA,NA,250
HOA9596L1,49,NA,NA,NA,NA,NA,NA,250
HOA9596L1,50,NA,NA,NA,NA,NA,NA,250
HOA9596L1,51,NA,NA,NA,NA,NA,NA,250
HOA9596L1,52,NA,NA,NA,NA,NA,NA,250
HOA9596L1,53,NA,NA,NA,NA,NA,NA,250
HOA9596L1,54,NA,NA,NA,NA,NA,NA,250
HOA9596L1,55,NA,NA,NA,NA,NA,NA,250
HOA9596L1,56,NA,NA,NA,NA,NA,NA,250
HOA9596L1,57,NA,NA,NA,NA,NA,NA,250
HOA9596L1,58,NA,NA,NA,NA,NA,NA,250
HOA9596L1,59,NA,NA,NA,NA,NA,NA,250
HOA9596L1,60,NA,NA,NA,NA,NA,NA,250
HOA9596L1,61,NA,NA,NA,NA,NA,NA,250
HOA9596L1,62,NA,NA,NA,NA,NA,NA,250
HOA9596L1,63,NA,NA,NA,NA,NA,NA,250
HOA9596L1,64,NA,NA,NA,NA,NA,NA,250
HOA9596L1,65,NA,NA,NA,NA,NA,NA,250
HOA9596L1,66,NA,NA,NA,NA,NA,NA,250
HOA9596L1,67,NA,NA,NA,NA,NA,NA,250
HOA9596L1,68,NA,NA,NA,NA,NA,NA,250
HOA9596L1,69,NA,NA,NA,NA,NA,NA,250
HOA9596L1,70,NA,NA,NA,NA,NA,NA,250
FRX9596L1,4,NA,NA,NA,NA,NA,NA,257
FRX9596L1,5,0.00168266695538673,NA,0.0460025259548422,NA,1.01966072351024,0.17,257
FRX9596L1,6,0.00118841077411825,NA,0.0203824723288453,NA,0.839374402163696,0.184137431898267,257
FRX9596L1,7,0.00114383653875335,NA,0.00025906145370687,NA,1.09196222189052,0.25858714456381,257
FRX9596L1,8,0.00188065888345536,NA,0.014371824406029,NA,0.999579815565236,0.280870219990025,257
FRX9596L1,9,0.00434391972886429,NA,0,NA,0.750368836246899,0.379424911455648,257
FRX9596L1,10,0.00761141616875657,NA,0.154115982745402,NA,0.680990447433246,0.597938900545554,257
FRX9596L1,11,0.0136976408437187,NA,0.384365939375306,NA,0.546949737242793,0.775915139185531,257
FRX9596L1,12,0.0178785032533279,NA,0,NA,0.450281860645872,0.904399042618395,257
FRX9596L1,13,0.0199404999200451,NA,NA,NA,0.3768703879437,1.05375676390791,257
FRX9596L1,14,0.0184276865405719,NA,NA,NA,0.299261749001594,1.20638590015975,257
FRX9596L1,15,0.0206852809566292,NA,NA,NA,0.229263167277862,1.33719141839668,257
FRX9596L1,16,0.0300814850952902,NA,NA,NA,0.178681866230814,1.47734184333319,257
FRX9596L1,17,0.0449214538804521,NA,NA,NA,0.159325069318757,1.58660668831996,257
FRX9596L1,18,0.0500031021777224,NA,NA,NA,0.183,1.69,257
FRX9596L1,19,0.0417846790929262,NA,NA,NA,NA,NA,257
FRX9596L1,20,0.0303639453351713,NA,NA,NA,NA,NA,257
FRX9596L1,21,0.0178374670000561,NA,NA,NA,NA,NA,257
FRX9596L1,22,0.0112596372705692,NA,NA,NA,NA,NA,257
FRX9596L1,23,0.00558672562681109,NA,NA,NA,NA,NA,257
FRX9596L1,24,0.00320617652314422,NA,NA,NA,NA,NA,257
FRX9596L1,25,0.00187240721809962,NA,NA,NA,NA,NA,257
FRX9596L1,26,0.00180329099668296,NA,NA,NA,NA,NA,257
FRX9596L1,27,0.00229420037225877,NA,NA,NA,NA,NA,257
FRX9596L1,28,0.00265066928952252,NA,NA,NA,NA,NA,257
FRX9596L1,29,0.00245179368762566,NA,NA,NA,NA,NA,257
FRX9596L1,30,0.001348,NA,NA,NA,NA,NA,257
FRX9596L1,31,NA,NA,NA,NA,NA,NA,257
FRX9596L1,32,NA,NA,NA,NA,NA,NA,257
FRX9596L1,33,NA,NA,NA,NA,NA,NA,257
FRX9596L1,34,NA,NA,NA,NA,NA,NA,257
FRX9596L1,35,NA,NA,NA,NA,NA,NA,257
FRX9596L1,36,NA,NA,NA,NA,NA,NA,257
FRX9596L1,37,NA,NA,NA,NA,NA,NA,257
FRX9596L1,38,NA,NA,NA,NA,NA,NA,257
FRX9596L1,39,NA,NA,NA,NA,NA,NA,257
FRX9596L1,40,NA,NA,NA,NA,NA,NA,257
FRX9596L1,41,NA,NA,NA,NA,NA,NA,257
FRX9596L1,42,NA,NA,NA,NA,NA,NA,257
FRX9596L1,43,NA,NA,NA,NA,NA,NA,257
FRX9596L1,44,NA,NA,NA,NA,NA,NA,257
FRX9596L1,45,NA,NA,NA,NA,NA,NA,257
FRX9596L1,46,NA,NA,NA,NA,NA,NA,257
FRX9596L1,47,NA,NA,NA,NA,NA,NA,257
FRX9596L1,48,NA,NA,NA,NA,NA,NA,257
FRX9596L1,49,NA,NA,NA,NA,NA,NA,257
FRX9596L1,50,NA,NA,NA,NA,NA,NA,257
FRX9596L1,51,NA,NA,NA,NA,NA,NA,257
FRX9596L1,52,NA,NA,NA,NA,NA,NA,257
FRX9596L1,53,NA,NA,NA,NA,NA,NA,257
FRX9596L1,54,NA,NA,NA,NA,NA,NA,257
FRX9596L1,55,NA,NA,NA,NA,NA,NA,257
FRX9596L1,56,NA,NA,NA,NA,NA,NA,257
FRX9596L1,57,NA,NA,NA,NA,NA,NA,257
FRX9596L1,58,NA,NA,NA,NA,NA,NA,257
FRX9596L1,59,NA,NA,NA,NA,NA,NA,257
FRX9596L1,60,NA,NA,NA,NA,NA,NA,257
FRX9596L1,61,NA,NA,NA,NA,NA,NA,257
FRX9596L1,62,NA,NA,NA,NA,NA,NA,257
FRX9596L1,63,NA,NA,NA,NA,NA,NA,257
FRX9596L1,64,NA,NA,NA,NA,NA,NA,257
FRX9596L1,65,NA,NA,NA,NA,NA,NA,257
FRX9596L1,66,NA,NA,NA,NA,NA,NA,257
FRX9596L1,67,NA,NA,NA,NA,NA,NA,257
FRX9596L1,68,NA,NA,NA,NA,NA,NA,257
FRX9596L1,69,NA,NA,NA,NA,NA,NA,257
FRX9596L1,70,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,4,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,5,0.00200685026127222,NA,0.00789025248235394,NA,0.656271072416336,NA,257
HOA9596L1.5,6,0.000462639151831486,NA,0,NA,0.502919934775557,NA,257
HOA9596L1.5,7,0.000530617142653432,NA,0,NA,0.488767636920149,NA,257
HOA9596L1.5,8,0.0016563237988225,NA,0.00184525661219955,NA,0.54460488682918,NA,257
HOA9596L1.5,9,0.00382687211317801,NA,0.00195163676286677,NA,0.589471101874256,NA,257
HOA9596L1.5,10,0.00543651648903762,NA,3.07303903475846e-05,NA,0.573947708599199,NA,257
HOA9596L1.5,11,0.00682089192026825,NA,0,NA,0.48192324801026,NA,257
HOA9596L1.5,12,0.00685079098973578,NA,5.59605750621459e-06,NA,0.393369674967962,NA,257
HOA9596L1.5,13,0.0049291073341836,NA,9.89419099489011e-05,NA,0.385584081807135,NA,257
HOA9596L1.5,14,0.00300249532384442,NA,2.12054031449568e-07,NA,0.442108253098295,NA,257
HOA9596L1.5,15,0.00477774885799644,NA,8.6824156377682e-05,NA,0.517986519173389,NA,257
HOA9596L1.5,16,0.00527624013979275,NA,2.33967920277106e-05,NA,0.543933355673647,NA,257
HOA9596L1.5,17,0.00458537496242255,NA,0,NA,0.472955291115297,NA,257
HOA9596L1.5,18,0.00412380812842673,NA,0,NA,0.385214844119337,NA,257
HOA9596L1.5,19,0.00382265772427608,NA,0.00324030518373735,NA,0.368125368891583,NA,257
HOA9596L1.5,20,0.00378253335195253,NA,0.01,NA,0.375039838111257,NA,257
HOA9596L1.5,21,0.00390340254977008,NA,NA,NA,0.336842658313503,NA,257
HOA9596L1.5,22,0.00407486511872655,NA,NA,NA,0.262879569205023,NA,257
HOA9596L1.5,23,0.0043379465579893,NA,NA,NA,0.223110376114294,NA,257
HOA9596L1.5,24,0.00451114054783355,NA,NA,NA,0.20470888981983,NA,257
HOA9596L1.5,25,0.00463662686801851,NA,NA,NA,0.199960435057799,NA,257
HOA9596L1.5,26,0.00460169675835829,NA,NA,NA,0.201150336564368,NA,257
HOA9596L1.5,27,0.00430978059894246,NA,NA,NA,0.200563919075705,NA,257
HOA9596L1.5,28,0.00385687086938553,NA,NA,NA,0.190486507327977,NA,257
HOA9596L1.5,29,0.0028677448698459,NA,NA,NA,0.163203426057353,NA,257
HOA9596L1.5,30,0.001787,NA,NA,NA,0.111,NA,257
HOA9596L1.5,31,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,32,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,33,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,34,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,35,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,36,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,37,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,38,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,39,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,40,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,41,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,42,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,43,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,44,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,45,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,46,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,47,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,48,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,49,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,50,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,51,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,52,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,53,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,54,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,55,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,56,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,57,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,58,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,59,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,60,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,61,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,62,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,63,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,64,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,65,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,66,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,67,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,68,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,69,NA,NA,NA,NA,NA,NA,257
HOA9596L1.5,70,NA,NA,NA,NA,NA,NA,257
EB9596L1,4,NA,NA,NA,NA,NA,NA,262
EB9596L1,5,0.010037068514031,NA,0.3840762529309,NA,0.10603960846897,0.0995894322996665,262
EB9596L1,6,0.00918746379264252,NA,0.279087752898868,NA,0.130954393188291,0.00756432175067545,262
EB9596L1,7,0.00801739870498798,NA,0.186402563415451,NA,0.14835691126974,0,262
EB9596L1,8,0.00619565020384848,NA,0.16399702907068,NA,0.124016220735631,0.00973277158145082,262
EB9596L1,9,0.00493910641107839,NA,0.124973458906924,NA,0.0852277026159934,0.0209536297508897,262
EB9596L1,10,0.00385884473590224,NA,0.100000948129773,NA,0.0573260186572379,0.0199010191105032,262
EB9596L1,11,0.00370902241356536,NA,0.121189075526977,NA,0.0621339852631963,0.0346535038499012,262
EB9596L1,12,0.00415920449568969,NA,0.136990745503919,NA,0.0622813220798545,0.0744075253374436,262
EB9596L1,13,0.00473239557566208,NA,0.0859812934500391,NA,0.0324883097631446,0.150317027627678,262
EB9596L1,14,0.00534867935662982,NA,0.0377522515246207,NA,0.0171886649027158,0.167982810174973,262
EB9596L1,15,0.00516181667335365,NA,0.0242180811790787,NA,0.0190072419274523,0.188317169084034,262
EB9596L1,16,0.00364448557033666,NA,0.0593990964196817,NA,0.0157114708840317,0.296992578429452,262
EB9596L1,17,0.00232210231032735,NA,0.108920903424743,NA,0.00608163976418279,0.424153268988667,262
EB9596L1,18,0.00168106508896644,NA,0.12694279113477,NA,0,0.572623751237056,262
EB9596L1,19,0.00271908492426514,NA,0.069729928342298,NA,0,0.66394723632694,262
EB9596L1,20,0.00411586958559771,NA,0,NA,0.00157220368834735,0.875924642397861,262
EB9596L1,21,0.00531321115865944,NA,0,NA,0.00709640334810563,1.30602329312446,262
EB9596L1,22,0.00560173082590003,NA,0.013,NA,0.0099990998594108,1.65377674770616,262
EB9596L1,23,0.0053747588625089,NA,NA,NA,0.010466128862606,1.88405379213251,262
EB9596L1,24,0.00488303961097722,NA,NA,NA,0.0171113434373211,1.94014984833387,262
EB9596L1,25,0.00400007249945077,NA,NA,NA,0.0368284922462744,1.96009616033211,262
EB9596L1,26,0.00330459944448836,NA,NA,NA,0.0747730607054577,2.01927411680988,262
EB9596L1,27,0.00253428400528194,NA,NA,NA,0.124476822804109,2.0933132448772,262
EB9596L1,28,0.00221154226223032,NA,NA,NA,0.189362232379805,2.19323539937332,262
EB9596L1,29,0.00232252531579931,NA,NA,NA,0.232450598319769,2.25975913452677,262
EB9596L1,30,0.002949,NA,NA,NA,0.257899418479209,2.30014867296495,262
EB9596L1,31,NA,NA,NA,NA,0.255114337744113,2.2845334266051,262
EB9596L1,32,NA,NA,NA,NA,0.229529751364556,2.22091258901707,262
EB9596L1,33,NA,NA,NA,NA,0.189939811298358,2.13658083154267,262
EB9596L1,34,NA,NA,NA,NA,0.130259753812386,2.07457312463732,262
EB9596L1,35,NA,NA,NA,NA,0.0819635188759195,2.0293475665888,262
EB9596L1,36,NA,NA,NA,NA,0.0399337088525194,2.03790897333801,262
EB9596L1,37,NA,NA,NA,NA,0.0104077940805582,2.13,262
EB9596L1,38,NA,NA,NA,NA,0.000586399531554538,NA,262
EB9596L1,39,NA,NA,NA,NA,0.022,NA,262
EB9596L1,40,NA,NA,NA,NA,NA,NA,262
EB9596L1,41,NA,NA,NA,NA,NA,NA,262
EB9596L1,42,NA,NA,NA,NA,NA,NA,262
EB9596L1,43,NA,NA,NA,NA,NA,NA,262
EB9596L1,44,NA,NA,NA,NA,NA,NA,262
EB9596L1,45,NA,NA,NA,NA,NA,NA,262
EB9596L1,46,NA,NA,NA,NA,NA,NA,262
EB9596L1,47,NA,NA,NA,NA,NA,NA,262
EB9596L1,48,NA,NA,NA,NA,NA,NA,262
EB9596L1,49,NA,NA,NA,NA,NA,NA,262
EB9596L1,50,NA,NA,NA,NA,NA,NA,262
EB9596L1,51,NA,NA,NA,NA,NA,NA,262
EB9596L1,52,NA,NA,NA,NA,NA,NA,262
EB9596L1,53,NA,NA,NA,NA,NA,NA,262
EB9596L1,54,NA,NA,NA,NA,NA,NA,262
EB9596L1,55,NA,NA,NA,NA,NA,NA,262
EB9596L1,56,NA,NA,NA,NA,NA,NA,262
EB9596L1,57,NA,NA,NA,NA,NA,NA,262
EB9596L1,58,NA,NA,NA,NA,NA,NA,262
EB9596L1,59,NA,NA,NA,NA,NA,NA,262
EB9596L1,60,NA,NA,NA,NA,NA,NA,262
EB9596L1,61,NA,NA,NA,NA,NA,NA,262
EB9596L1,62,NA,NA,NA,NA,NA,NA,262
EB9596L1,63,NA,NA,NA,NA,NA,NA,262
EB9596L1,64,NA,NA,NA,NA,NA,NA,262
EB9596L1,65,NA,NA,NA,NA,NA,NA,262
EB9596L1,66,NA,NA,NA,NA,NA,NA,262
EB9596L1,67,NA,NA,NA,NA,NA,NA,262
EB9596L1,68,NA,NA,NA,NA,NA,NA,262
EB9596L1,69,NA,NA,NA,NA,NA,NA,262
EB9596L1,70,NA,NA,NA,NA,NA,NA,262
WB9596L1,4,NA,NA,NA,NA,NA,NA,264
WB9596L1,5,0.00737801653884085,NA,0.31138981804689,NA,0.70307572214462,0.116662258379988,264
WB9596L1,6,0.00730709694338747,NA,0.507220066536098,NA,0.525037069076135,0.0800769019215184,264
WB9596L1,7,0.00723468227210369,NA,0.496427267968425,NA,0.52498828432055,0.0817978647125679,264
WB9596L1,8,0.00739579181306594,NA,0.344226627846151,NA,0.547294265350512,0.0908717459724467,264
WB9596L1,9,0.00818942279048634,NA,0.263745331564939,NA,0.443028790422755,0.10036430123364,264
WB9596L1,10,0.00941757166808925,NA,0.321174852033736,NA,0.518288685723723,0.109871342071093,264
WB9596L1,11,0.0116815585597565,NA,0.486152792119363,NA,1.11140153537319,0.116427443714615,264
WB9596L1,12,0.012407848525288,NA,0.500271419860738,NA,1.50953651838661,0.143721851893561,264
WB9596L1,13,0.00952632284806352,NA,0.246622515649569,NA,1.22684400603785,0.258482747963175,264
WB9596L1,14,0.00518289093510528,NA,0.10606668919094,NA,0.612817567290852,0.664481707804361,264
WB9596L1,15,0.00504091232698103,NA,0.00835544611483227,NA,0.406420600972518,0.77019492426234,264
WB9596L1,16,0.00444246331707529,NA,0,NA,0.27893159899657,0.773605893296581,264
WB9596L1,17,0.00240962498398162,NA,0.000552029083835659,NA,0.18416790961006,0.770567390713602,264
WB9596L1,18,0.00111538286725827,NA,0.0457754919658723,NA,0.12239440432817,0.758351227279366,264
WB9596L1,19,0,NA,0.0788229996395947,NA,0.105114222843959,0.749767670342844,264
WB9596L1,20,0,NA,0.066,NA,0.094378047978487,0.76236709093234,264
WB9596L1,21,0,NA,NA,NA,0.0723384032043707,0.794821156738004,264
WB9596L1,22,0,NA,NA,NA,0.0413011298214645,0.849338561096443,264
WB9596L1,23,0,NA,NA,NA,0.024867987645551,0.902453234970013,264
WB9596L1,24,0,NA,NA,NA,0.0213373986559804,0.953850675452933,264
WB9596L1,25,6.6086158018315e-05,NA,NA,NA,0.0228498077548991,0.996673827339338,264
WB9596L1,26,0.000365117895692116,NA,NA,NA,0.0250164667880722,1.05495624496345,264
WB9596L1,27,0.000649689612844687,NA,NA,NA,0.0265485737327413,1.11661828768981,264
WB9596L1,28,0.000717565517929421,NA,NA,NA,0.027626139958654,1.17842346419403,264
WB9596L1,29,0.000526069645979675,NA,NA,NA,0.0282820712175456,1.22579555808127,264
WB9596L1,30,0.000111,NA,NA,NA,0.0289957676334449,1.27970173674994,264
WB9596L1,31,NA,NA,NA,NA,0.0297215264112616,1.32653798574645,264
WB9596L1,32,NA,NA,NA,NA,0.0304459739916781,1.37245061016346,264
WB9596L1,33,NA,NA,NA,NA,0.0309890092964857,1.41393446453525,264
WB9596L1,34,NA,NA,NA,NA,0.0315776765988973,1.47850493207768,264
WB9596L1,35,NA,NA,NA,NA,0.0320167881148769,1.56472996140637,264
WB9596L1,36,NA,NA,NA,NA,0.0322533993453877,1.68067319065225,264
WB9596L1,37,NA,NA,NA,NA,0.032261309420906,1.8002436428133,264
WB9596L1,38,NA,NA,NA,NA,0.032,1.99,264
WB9596L1,39,NA,NA,NA,NA,NA,NA,264
WB9596L1,40,NA,NA,NA,NA,NA,NA,264
WB9596L1,41,NA,NA,NA,NA,NA,NA,264
WB9596L1,42,NA,NA,NA,NA,NA,NA,264
WB9596L1,43,NA,NA,NA,NA,NA,NA,264
WB9596L1,44,NA,NA,NA,NA,NA,NA,264
WB9596L1,45,NA,NA,NA,NA,NA,NA,264
WB9596L1,46,NA,NA,NA,NA,NA,NA,264
WB9596L1,47,NA,NA,NA,NA,NA,NA,264
WB9596L1,48,NA,NA,NA,NA,NA,NA,264
WB9596L1,49,NA,NA,NA,NA,NA,NA,264
WB9596L1,50,NA,NA,NA,NA,NA,NA,264
WB9596L1,51,NA,NA,NA,NA,NA,NA,264
WB9596L1,52,NA,NA,NA,NA,NA,NA,264
WB9596L1,53,NA,NA,NA,NA,NA,NA,264
WB9596L1,54,NA,NA,NA,NA,NA,NA,264
WB9596L1,55,NA,NA,NA,NA,NA,NA,264
WB9596L1,56,NA,NA,NA,NA,NA,NA,264
WB9596L1,57,NA,NA,NA,NA,NA,NA,264
WB9596L1,58,NA,NA,NA,NA,NA,NA,264
WB9596L1,59,NA,NA,NA,NA,NA,NA,264
WB9596L1,60,NA,NA,NA,NA,NA,NA,264
WB9596L1,61,NA,NA,NA,NA,NA,NA,264
WB9596L1,62,NA,NA,NA,NA,NA,NA,264
WB9596L1,63,NA,NA,NA,NA,NA,NA,264
WB9596L1,64,NA,NA,NA,NA,NA,NA,264
WB9596L1,65,NA,NA,NA,NA,NA,NA,264
WB9596L1,66,NA,NA,NA,NA,NA,NA,264
WB9596L1,67,NA,NA,NA,NA,NA,NA,264
WB9596L1,68,NA,NA,NA,NA,NA,NA,264
WB9596L1,69,NA,NA,NA,NA,NA,NA,264
WB9596L1,70,NA,NA,NA,NA,NA,NA,264
HOA9596L2,4,NA,NA,NA,NA,NA,NA,268
HOA9596L2,5,0.00267116685499055,NA,0.0187843976827051,NA,0.459389788097427,0.124278437201699,268
HOA9596L2,6,0.0028002074800325,NA,0.00611008373514856,NA,0.545789094443938,0.0988788833075272,268
HOA9596L2,7,0.00279064839392724,NA,0,NA,0.664638004756843,0.0862290038375775,268
HOA9596L2,8,0.00267591756283912,NA,0.000105345744006449,NA,0.834739196604316,0.0911855771803535,268
HOA9596L2,9,0.00242154545327323,NA,0.00121890953311389,NA,1.07118487561367,0.125099072414813,268
HOA9596L2,10,0.00218336654312422,NA,6.23238523170489e-05,NA,1.19179610851721,0.160904828699385,268
HOA9596L2,11,0.00193102625784259,NA,0,NA,1.05732197006541,0.172991686432574,268
HOA9596L2,12,0.00209780831896916,NA,0.000125371105831574,NA,0.831710151810905,0.169938742430099,268
HOA9596L2,13,0.00331957354116979,NA,0.00371948727362889,NA,0.686072396958603,0.16628416970026,268
HOA9596L2,14,0.00446606339252434,NA,0.00599998385611363,NA,0.555923266220442,0.16988943307524,268
HOA9596L2,15,0.00328197046030702,NA,0.00379944253468648,NA,0.35978963987441,0.182855663448146,268
HOA9596L2,16,0.00288088457334701,NA,0,NA,0.181403573497284,0.190091551321563,268
HOA9596L2,17,0.00319068659360808,NA,0,NA,0.114883291902814,0.178155273175258,268
HOA9596L2,18,0.00342433274779574,NA,0,NA,0.110267155005799,0.160741125355077,268
