DATASET_CODE	LOCATION NAME	LOCATION CODE	LIMNO_RUN	DATE_TIME	SEASON	DEPTH (m)	CHL (ug chl-a/L)	FILE NAME	DEPTH MASL
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L2	12/1/2004	12	8	19.53	LIMNO_CHL_A_DEPTH_0405.csv	9.251613
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L2	12/1/2004	12	9	18.18	LIMNO_CHL_A_DEPTH_0405.csv	8.251613
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L2	12/1/2004	12	10	10.48	LIMNO_CHL_A_DEPTH_0405.csv	7.251613
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L2	12/1/2004	12	15	0.93	LIMNO_CHL_A_DEPTH_0405.csv	2.251613
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L2	12/1/2004	12	12	3.62	LIMNO_CHL_A_DEPTH_0405.csv	5.251613
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L2	12/1/2004	12	11	5.93	LIMNO_CHL_A_DEPTH_0405.csv	6.251613
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0405	12/2/2004	12	73	0.23	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0405	12/2/2004	12	70	0.34	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0405	12/2/2004	12	68	0.42	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0405	12/2/2004	12	64	0.57	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0405	12/2/2004	12	60	0.44	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0405	12/2/2004	12	62	1.73	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L2	12/2/2004	12	17.5	0.57	LIMNO_CHL_A_DEPTH_0405.csv	-0.246396
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	20	2.37	LIMNO_CHL_A_DEPTH_0405.csv	54.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	16	3.76	LIMNO_CHL_A_DEPTH_0405.csv	58.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	12	2.8	LIMNO_CHL_A_DEPTH_0405.csv	62.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	10	2.22	LIMNO_CHL_A_DEPTH_0405.csv	64.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	8	2.15	LIMNO_CHL_A_DEPTH_0405.csv	66.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	6	3.15	LIMNO_CHL_A_DEPTH_0405.csv	68.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	5	5.75	LIMNO_CHL_A_DEPTH_0405.csv	69.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	4	8.66	LIMNO_CHL_A_DEPTH_0405.csv	70.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	14	3.64	LIMNO_CHL_A_DEPTH_0405.csv	60.04116
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L2	12/6/2004	12	18	3.23	LIMNO_CHL_A_DEPTH_0405.csv	56.04116
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	5	5.92	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	6	5.85	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	8	3.12	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	10	1.55	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	12	1.24	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	13	1.69	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	37	0.19	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	18	0.79	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	20	0.36	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	22	0.13	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	25	0.26	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	30	0.38	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	35	0.18	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L2	12/10/2004	12	15	1.14	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	14	4.27	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	15	2.65	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	17	0.7	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	20	0.49	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	22	0.42	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	25	0.36	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	30	0.25	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	35	0.22	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	38	0.17	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	4.5	2.45	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	5	1.59	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	6	2.5	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	8	2.08	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	10	1.67	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	12	4.55	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L2	12/12/2004	12	13	4.66	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	15	0.7	LIMNO_CHL_A_DEPTH_0405.csv	2.437961
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	17.5	0.54	LIMNO_CHL_A_DEPTH_0405.csv	-0.062039
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	12	1.31	LIMNO_CHL_A_DEPTH_0405.csv	5.437961
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	11	1.49	LIMNO_CHL_A_DEPTH_0405.csv	6.437961
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	10	6.43	LIMNO_CHL_A_DEPTH_0405.csv	7.437961
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	9	11.45	LIMNO_CHL_A_DEPTH_0405.csv	8.437961
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	8	9.74	LIMNO_CHL_A_DEPTH_0405.csv	9.437961
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	7	9.63	LIMNO_CHL_A_DEPTH_0405.csv	10.437961
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0405L3	12/29/2004	12	6	10.46	LIMNO_CHL_A_DEPTH_0405.csv	11.437961
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	16	2.11	LIMNO_CHL_A_DEPTH_0405.csv	58.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	18	1.69	LIMNO_CHL_A_DEPTH_0405.csv	56.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	4	1.67	LIMNO_CHL_A_DEPTH_0405.csv	70.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	5	4.38	LIMNO_CHL_A_DEPTH_0405.csv	69.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	6	3.95	LIMNO_CHL_A_DEPTH_0405.csv	68.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	8	3.91	LIMNO_CHL_A_DEPTH_0405.csv	66.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	10	3.93	LIMNO_CHL_A_DEPTH_0405.csv	64.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	12	3.92	LIMNO_CHL_A_DEPTH_0405.csv	62.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	14	4.79	LIMNO_CHL_A_DEPTH_0405.csv	60.1495
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0405L3	12/30/2004	12	20	1.64	LIMNO_CHL_A_DEPTH_0405.csv	54.1495
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	5	6.79	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	6	4.41	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	8	1.5	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	10	1.58	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	12	1.79	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	35	0.24	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	37	0.18	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	25	0.31	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	22	0.13	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	20	0.46	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	18	0.7	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	15	1.73	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	13	3.96	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0405L3	12/31/2004	12	30	0.45	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	4.5	4.57	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	38	0.15	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	6	5.12	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	8	3.94	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	10	2.94	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	12	8.5	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	13	11.26	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	14	7.16	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	15	1.54	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	17	0.98	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	20	0.44	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	22	0.36	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	25	0.3	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	30	0.22	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	35	0.16	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0405L3	1/1/2005	12	5	3.65	LIMNO_CHL_A_DEPTH_0405.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	6	4.97	LIMNO_CHL_A_DEPTH_0506.csv	11.341901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	7	4.6	LIMNO_CHL_A_DEPTH_0506.csv	10.341901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	8	5.01	LIMNO_CHL_A_DEPTH_0506.csv	9.341901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	9	6.43	LIMNO_CHL_A_DEPTH_0506.csv	8.341901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	17.3	0.68	LIMNO_CHL_A_DEPTH_0506.csv	0.041901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	11	2.4	LIMNO_CHL_A_DEPTH_0506.csv	6.341901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	12	1.95	LIMNO_CHL_A_DEPTH_0506.csv	5.341901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	15	0.88	LIMNO_CHL_A_DEPTH_0506.csv	2.341901
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L1	11/11/2005	13	10	4.86	LIMNO_CHL_A_DEPTH_0506.csv	7.341901
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	14	1.84	LIMNO_CHL_A_DEPTH_0506.csv	60.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	27.7	3.31	LIMNO_CHL_A_DEPTH_0506.csv	46.3422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	25	1.84	LIMNO_CHL_A_DEPTH_0506.csv	49.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	22	1.96	LIMNO_CHL_A_DEPTH_0506.csv	52.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	20	1.89	LIMNO_CHL_A_DEPTH_0506.csv	54.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	18	1.97	LIMNO_CHL_A_DEPTH_0506.csv	56.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	16	2.08	LIMNO_CHL_A_DEPTH_0506.csv	58.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	12	1.46	LIMNO_CHL_A_DEPTH_0506.csv	62.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	10	1.3	LIMNO_CHL_A_DEPTH_0506.csv	64.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	8	1.2	LIMNO_CHL_A_DEPTH_0506.csv	66.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	6	1.28	LIMNO_CHL_A_DEPTH_0506.csv	68.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	5	1.34	LIMNO_CHL_A_DEPTH_0506.csv	69.0422
LIMNO_CHL_A_DEPTH	Lake Hoare	HORLT1	HOR0506L1	11/16/2005	13	4	1.59	LIMNO_CHL_A_DEPTH_0506.csv	70.0422
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	25	0.36	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	30	0.38	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	18	0.61	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	20	1.11	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	22	0.11	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	15	0.8	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	13	0.91	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	12	0.62	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	10	1	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	8	1.62	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	6	1.79	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	5	1.85	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	37	0.23	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	East Lake Bonney	BONE30	EB0506L1	11/20/2005	13	35	0.27	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	25	0.26	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	13	4.17	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	20	0.63	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	30	0.22	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	35	0.15	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	37	0.13	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	14	4.06	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	10	1.32	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	8	1.95	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	6	4.06	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	5	5.61	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	4.5	6.68	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	15	2.26	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	12	2.09	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	17	1.31	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	West Lake Bonney	BONW20	WB0506L1	11/22/2005	13	22	0.36	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	4.5	0.38	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	10	0.15	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	20	0.15	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	30	0.21	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	40	0.18	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	45	0.21	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	50	0.43	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	55	0.28	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	60	0.21	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	62	1.24	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	64	0.81	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	68	0.34	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	70	0.18	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Vanda	VANLT1	VAN0506	12/5/2005	13	72	0.17	LIMNO_CHL_A_DEPTH_0506.csv	
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L2	12/6/2005	13	6	3.15	LIMNO_CHL_A_DEPTH_0506.csv	11.318209
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L2	12/6/2005	13	7	5.26	LIMNO_CHL_A_DEPTH_0506.csv	10.318209
LIMNO_CHL_A_DEPTH	Lake Fryxell	FRXLT1	FRX0506L2	12/6/2005	13	8	6.61	LIMNO_CHL_A_DEPTH_0506.csv	9.318209
