DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DOY	DATE_TIME	DEPTH (m)	DOC (mg/L)	DOC (mM)	FILE NAME	DEPTH MASL
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	38	24.07	2	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	35	21.16	1.76	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	30	18.26	1.52	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	25	7.63	0.64	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	22	9.42	0.78	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	20	9.56	0.8	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	17	8.65	0.72	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	15	7.62	0.63	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	14	8.07	0.67	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	13	2.52	0.21	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	12	0.86	0.07	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	6	1.91	0.16	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	8	0.62	0.05	DOC9798.TXT	
LIMNO_DOC	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	10	3.4	0.28	DOC9798.TXT	
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	16	2.13	0.18	DOC9798.TXT	57.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	14	2.09	0.17	DOC9798.TXT	59.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	12	1.94	0.16	DOC9798.TXT	61.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	10	1.61	0.13	DOC9798.TXT	63.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	8	1.52	0.13	DOC9798.TXT	65.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	25	2.25	0.19	DOC9798.TXT	48.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	5	0.76	0.06	DOC9798.TXT	68.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	4.5	0.48	0.04	DOC9798.TXT	69.4164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	20	2.16	0.18	DOC9798.TXT	53.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	22	2.16	0.18	DOC9798.TXT	51.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	18	2.13	0.18	DOC9798.TXT	55.9164
LIMNO_DOC	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	6	1.07	0.09	DOC9798.TXT	67.9164
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	8	4.82	0.4	DOC9798.TXT	9.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	9	8.06	0.67	DOC9798.TXT	8.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	10	9.67	0.81	DOC9798.TXT	7.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	11	13.96	1.16	DOC9798.TXT	6.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	12	13.45	1.12	DOC9798.TXT	5.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	15	17.07	1.42	DOC9798.TXT	2.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	18	21.28	1.77	DOC9798.TXT	-0.817571
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	4.5	3.28	0.27	DOC9798.TXT	12.682429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	5	3.63	0.3	DOC9798.TXT	12.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	6	4.01	0.33	DOC9798.TXT	11.182429
LIMNO_DOC	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	7	6.23	0.52	DOC9798.TXT	10.182429
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	15	19.87	1.65	DOC9899.XLS	2.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	12	13.28	1.11	DOC9899.XLS	5.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	18	24.84	2.07	DOC9899.XLS	-0.857986
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	4.5	4.44	0.37	DOC9899.XLS	12.642014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	5	3.34	0.28	DOC9899.XLS	12.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	6	4.84	0.4	DOC9899.XLS	11.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	7	4.39	0.37	DOC9899.XLS	10.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	8	5.33	0.44	DOC9899.XLS	9.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	9	6.44	0.54	DOC9899.XLS	8.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	10	10.02	0.83	DOC9899.XLS	7.142014
LIMNO_DOC	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	11	12	1	DOC9899.XLS	6.142014
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	18	2.98	0.25	DOC9899.XLS	55.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	16	2.93	0.24	DOC9899.XLS	57.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	14	2.73	0.23	DOC9899.XLS	59.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	12	2.26	0.19	DOC9899.XLS	61.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	20	3.04	0.25	DOC9899.XLS	53.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	8	2.12	0.18	DOC9899.XLS	65.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	6	2.03	0.17	DOC9899.XLS	67.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	5	2	0.17	DOC9899.XLS	68.90828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	4.5	2.12	0.18	DOC9899.XLS	69.40828137
LIMNO_DOC	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	10	2.21	0.18	DOC9899.XLS	63.90828137
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	20	15.46	1.29	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	18	7.32	0.61	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	15	2.28	0.19	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	13	1.97	0.16	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	12	1.21	0.1	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	10	0.71	0.06	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	8	0.92	0.08	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	6	0.75	0.06	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	5	0.81	0.07	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	4.5	0.96	0.08	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	22	22.01	1.83	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	36.8	29.61	2.47	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	35	30	2.5	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	30	29.11	2.42	DOC9899.XLS	
LIMNO_DOC	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	25	28.98	2.41	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	4.5	0.68	0.06	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	5	0.75	0.06	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	37.9	20.02	1.67	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	35	18.92	1.58	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	30	8.85	0.74	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	25	12.63	1.05	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	22	13.75	1.14	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	20	9.06	0.75	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	17	8.73	0.73	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	15	7.96	0.66	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	14	8.28	0.69	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	13	1.9	0.16	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	6	0.54	0.04	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	8	1.06	0.09	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	10	0.83	0.07	DOC9899.XLS	
LIMNO_DOC	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	12	1.05	0.09	DOC9899.XLS	
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	9	7.97	0.66	DOC9899.XLS	8.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	8	4.17	0.35	DOC9899.XLS	9.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	7	4.33	0.36	DOC9899.XLS	10.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	6	4.2	0.35	DOC9899.XLS	11.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	5	4.04	0.34	DOC9899.XLS	12.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	18	19.82	1.65	DOC9899.XLS	-0.878194
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	10	6.01	0.5	DOC9899.XLS	7.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	11	8.91	0.74	DOC9899.XLS	6.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	12	11.85	0.99	DOC9899.XLS	5.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	15	13.17	1.1	DOC9899.XLS	2.121806
LIMNO_DOC	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	4.5	4.05	0.34	DOC9899.XLS	12.621806
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	20	2.48	0.21	DOC9899.XLS	53.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	4.5	0.97	0.08	DOC9899.XLS	69.3731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	5	1.13	0.09	DOC9899.XLS	68.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	6	1.58	0.13	DOC9899.XLS	67.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	8	1.9	0.16	DOC9899.XLS	65.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	10	1.94	0.16	DOC9899.XLS	63.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	12	2.06	0.17	DOC9899.XLS	61.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	14	2.37	0.2	DOC9899.XLS	59.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	16	2.4	0.2	DOC9899.XLS	57.8731
LIMNO_DOC	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	18	2.45	0.2	DOC9899.XLS	55.8731
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	4.5	0.45	0.04	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	36.8	25.54	2.13	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	6	0.46	0.04	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	8	0.63	0.05	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	10	1.08	0.09	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	12	0.72	0.06	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	13	1.12	0.09	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	15	1.86	0.15	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	18	4.73	0.39	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	20	13.18	1.1	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	22	17.5	1.46	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	25	22.96	1.91	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	30	27	2.25	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	35	25.53	2.13	DOC9899.XLS	
LIMNO_DOC	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	5	0.56	0.05	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	4.5	0.36	0.03	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	37.8	19.32	1.61	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	6	0.32	0.03	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	8	0.31	0.03	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	10	0.3	0.02	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	12	0.77	0.06	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	13	1.32	0.11	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	14	6.15	0.51	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	15	6.9	0.57	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	17	6.34	0.53	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	20	9.05	0.75	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	22	10.23	0.85	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	25	9.79	0.82	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	30	15.62	1.3	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	35	17.92	1.49	DOC9899.XLS	
LIMNO_DOC	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	5	0.65	0.05	DOC9899.XLS	
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	4.5	2.97	0.25	DOC9899.XLS	12.605581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	5	2.66	0.22	DOC9899.XLS	12.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	6	2.87	0.24	DOC9899.XLS	11.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	7	3.56	0.3	DOC9899.XLS	10.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	8	4.06	0.34	DOC9899.XLS	9.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	18	16.8	1.4	DOC9899.XLS	-0.894419
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	10	5.72	0.48	DOC9899.XLS	7.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	11	8.88	0.74	DOC9899.XLS	6.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	12	9.79	0.82	DOC9899.XLS	5.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	15	14.53	1.21	DOC9899.XLS	2.105581
LIMNO_DOC	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	9	6.37	0.53	DOC9899.XLS	8.105581
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	5	0.36	0.03	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	8	0.41	0.03	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	11	0.44	0.04	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	14	0.38	0.03	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	52	0.36	0.03	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	20	0.38	0.03	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	23	0.37	0.03	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	30	0.38	0.03	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	40	0.3	0.02	DOC9899.XLS	
LIMNO_DOC	TRO9899L1	Lake Trough	TROLT1	6		12/23/1998	17	0.4	0.03	DOC9899.XLS	
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	20	2.18	0.18	DOC9899.XLS	53.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	4.5	0.43	0.04	DOC9899.XLS	69.429
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	5	0.33	0.03	DOC9899.XLS	68.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	6	0.78	0.06	DOC9899.XLS	67.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	18	2.29	0.19	DOC9899.XLS	55.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	10	1.63	0.14	DOC9899.XLS	63.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	12	1.81	0.15	DOC9899.XLS	61.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	14	2.03	0.17	DOC9899.XLS	59.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	16	2.32	0.19	DOC9899.XLS	57.929
LIMNO_DOC	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	8	1.39	0.12	DOC9899.XLS	65.929
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	4.5	0.21	0.02	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	38	19.65	1.64	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	6	0.19	0.02	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	8	0.11	0.01	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	10	0.29	0.02	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	12	1.22	0.1	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	13	0.89	0.07	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	15	1.28	0.11	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	18	4.45	0.37	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	20	14.4	1.2	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	22	16.17	1.35	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	25	20.93	1.74	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	30	22.44	1.87	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	35	25.37	2.11	DOC9899.XLS	
LIMNO_DOC	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	5	0.19	0.02	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	4.5	0.39	0.03	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	37	18.94	1.58	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	6	0.26	0.02	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	8	0.2	0.02	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	10	0.29	0.02	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	12	1.48	0.12	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	13	1.3	0.11	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	14	6.04	0.5	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	15	7.3	0.61	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	17	7.37	0.61	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	20	7.77	0.65	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	22	7.64	0.64	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	25	10.07	0.84	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	30	12.05	1	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	35	12.12	1.01	DOC9899.XLS	
LIMNO_DOC	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	5	0.12	0.01	DOC9899.XLS	
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	12	11.4	0.95	DOC9900.XLS	5.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	15	15.9	1.32	DOC9900.XLS	2.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	17.5	20.6	1.72	DOC9900.XLS	-0.393822
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	5	4.1	0.34	DOC9900.XLS	12.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	11	10.6	0.88	DOC9900.XLS	6.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	7	4.6	0.38	DOC9900.XLS	10.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	8	5.1	0.42	DOC9900.XLS	9.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	9	5.5	0.46	DOC9900.XLS	8.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	10	8.1	0.67	DOC9900.XLS	7.106178
LIMNO_DOC	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	6	4.4	0.37	DOC9900.XLS	11.106178
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	20	15.3	1.27	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	36.5	35.6	2.96	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	15	2.2	0.18	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	13	2.8	0.23	DOC9900.XLS	
