DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DATE_TIME	DEPTH (m)	PPR (ug C/L*d)	FILE NAME	DEPTH MASL
LIMNO_PPR	EB0102L3	East Lake Bonney	BONE30	9	12/30/2001	10	0.432		
LIMNO_PPR	EB0102L3	East Lake Bonney	BONE30	9	12/30/2001	12	2.877		
LIMNO_PPR	EB0102L3	East Lake Bonney	BONE30	9	12/30/2001	13	1.736		
LIMNO_PPR	EB0102L3	East Lake Bonney	BONE30	9	12/30/2001	15	0.527		
LIMNO_PPR	EB0102L3	East Lake Bonney	BONE30	9	12/30/2001	18	0.432		
LIMNO_PPR	EB0102L3	East Lake Bonney	BONE30	9	12/30/2001	20	0.087		
LIMNO_PPR	EB0102L3	East Lake Bonney	BONE30	9	12/30/2001	22	0		
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	5	2.422		12.34648105
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	6	1.907		11.34648105
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	7	0		10.34648105
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	8	0		9.34648105
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	9	1.86		8.34648105
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	10	1.193		7.34648105
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	11	2.184		6.34648105
LIMNO_PPR	FRX0203L1	Lake Fryxell	FRXLT1	10	10/30/2002	12	2.153		5.34648105
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	5	1.219		69.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	6	1.281		68.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	8	1.037		66.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	10	0.242		64.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	12	0.598		62.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	14	1.666		60.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	16	2.637		58.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	18	0.472		56.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	20	0.304		54.0783
LIMNO_PPR	HOR0203L1	Lake Hoare	HORLT1	10	11/5/2002	22	0.208		52.0783
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	5	1.766		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	6	1.601		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	8	1.158		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	10	0.954		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	12	0.945		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	13	0.442		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	15	0.428		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	18	0.259		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	20	0.031		
LIMNO_PPR	EB0203L1	East Lake Bonney	BONE30	10	11/13/2002	22	0.014		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	4.5	0.542		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	5	0.513		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	6	1.349		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	8	1.12		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	10	0.812		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	12	1.589		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	13	3.418		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	14	1.351		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	15	0.613		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	17	0.043		
LIMNO_PPR	WB0203L1	West Lake Bonney	BONW20	10	11/15/2002	20	0		
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	5	0.138		12.39002439
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	6	4.775		11.39002439
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	7	1.639		10.39002439
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	8	2.068		9.39002439
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	9	0.364		8.39002439
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	10	0.98		7.39002439
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	11	0		6.39002439
LIMNO_PPR	FRX0203L2	Lake Fryxell	FRXLT1	10	11/29/2002	12	1.519		5.39002439
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	5	1.38		69.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	6	1.268		68.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	8	1.321		66.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	10	1.565		64.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	12	1.749		62.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	14	2.402		60.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	16	1.904		58.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	18	1.433		56.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	20	1.015		54.0556
LIMNO_PPR	HOR0203L2	Lake Hoare	HORLT1	10	12/5/2002	21	0.811		52.0556
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	5	3.005		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	6	2.051		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	8	1.071		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	10	0.966		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	12	1.371		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	13	2.402		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	15	1.999		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	18	1.373		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	20	0.355		
LIMNO_PPR	EB0203L2	East Lake Bonney	BONE30	10	12/10/2002	22	0.02		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	4.5	2.923		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	5	2.017		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	6	1.58		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	8	0.921		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	10	0.84		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	12	2.846		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	13	5.294		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	14	3.932		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	15	1.929		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	17	0.12		
LIMNO_PPR	WB0203L2	West Lake Bonney	BONW20	10	12/15/2002	20	0.2		
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	5	1.725	PPR0304.csv	12.35063281
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	6	2.202	PPR0304.csv	11.35063281
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	7	0.053	PPR0304.csv	10.35063281
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	8	1.167	PPR0304.csv	9.35063281
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	9	0.991	PPR0304.csv	8.35063281
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	10	0.798	PPR0304.csv	7.35063281
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	11	0.469	PPR0304.csv	6.35063281
LIMNO_PPR	FRX0304L1	Lake Fryxell	FRXLT1	11	11/3/2003	12	0.428	PPR0304.csv	5.35063281
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	5	7.724	PPR0304.csv	69.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	6	6.062	PPR0304.csv	68.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	8	3.136	PPR0304.csv	66.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	10	2.275	PPR0304.csv	64.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	12	1.373	PPR0304.csv	62.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	14	1.286	PPR0304.csv	60.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	16	0.627	PPR0304.csv	58.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	18	0.294	PPR0304.csv	56.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	20	0.158	PPR0304.csv	54.01690344
LIMNO_PPR	HOR0304L1	Lake Hoare	HORLT1	11	11/10/2003	22	0.105	PPR0304.csv	52.01690344
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	4.5	0.254	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	5	0.379	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	6	0.346	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	8	0.148	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	10	0.163	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	12	0.206	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	13	1.199	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	14	0.939	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	15	1.618	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	17	0	PPR0304.csv	
LIMNO_PPR	WB0304L1	West Lake Bonney	BONW20	11	11/18/2003	20	0.024	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	4.5	1.67	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	5	1.244	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	6	1.074	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	8	0.603	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	10	0.425	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	12	0.576	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	13	1.008	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	15	0.665	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	18	0.36	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	20	0.11	PPR0304.csv	
LIMNO_PPR	EB0304L1	East Lake Bonney	BONE30	11	11/20/2003	22	0.007	PPR0304.csv	
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	5	4.489	PPR0304.csv	12.34295385
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	6	2.958	PPR0304.csv	11.34295385
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	7	1.064	PPR0304.csv	10.34295385
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	8	1.109	PPR0304.csv	9.34295385
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	9	0.422	PPR0304.csv	8.34295385
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	10	1.163	PPR0304.csv	7.34295385
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	11	0	PPR0304.csv	6.34295385
LIMNO_PPR	FRX0304L2	Lake Fryxell	FRXLT1	11	11/29/2003	12	0	PPR0304.csv	5.34295385
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	5	4.642	PPR0304.csv	69.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	6	3.563	PPR0304.csv	68.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	8	2.588	PPR0304.csv	66.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	10	1.738	PPR0304.csv	64.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	12	1.785	PPR0304.csv	62.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	14	1.258	PPR0304.csv	60.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	16	0.954	PPR0304.csv	58.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	18	0.302	PPR0304.csv	56.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	20	0.217	PPR0304.csv	54.03605919
LIMNO_PPR	HOR0304L2	Lake Hoare	HORLT1	11	12/5/2003	21	0.084	PPR0304.csv	53.03605919
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	4.5	1.49	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	5	1.036	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	6	0.838	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	8	0.314	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	10	0.344	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	12	1.624	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	13	2.111	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	14	1.581	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	15	1.636	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	17	0.073	PPR0304.csv	
LIMNO_PPR	WB0304L2	West Lake Bonney	BONW20	11	12/12/2003	20	0.108	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	4.5	2.401	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	5	1.833	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	6	1.109	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	8	0.52	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	10	0.426	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	12	1.559	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	13	2.265	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	15	1.424	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	18	0.927	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	20	0.192	PPR0304.csv	
LIMNO_PPR	EB0304L2	East Lake Bonney	BONE30	11	12/14/2003	22	0.014	PPR0304.csv	
LIMNO_PPR	FRX0405L1	Lake Fryxell	FRXLT1	12	10/28/2004	6	0.79	LIMNO_PPR_0405.csv	11.23883697
LIMNO_PPR	FRX0405L1	Lake Fryxell	FRXLT1	12	10/28/2004	7	0.38	LIMNO_PPR_0405.csv	10.23883697
LIMNO_PPR	FRX0405L1	Lake Fryxell	FRXLT1	12	10/28/2004	8	0	LIMNO_PPR_0405.csv	9.23883697
LIMNO_PPR	FRX0405L1	Lake Fryxell	FRXLT1	12	10/28/2004	9	0.57	LIMNO_PPR_0405.csv	8.23883697
LIMNO_PPR	FRX0405L1	Lake Fryxell	FRXLT1	12	10/28/2004	10	0.19	LIMNO_PPR_0405.csv	7.23883697
LIMNO_PPR	FRX0405L1	Lake Fryxell	FRXLT1	12	10/28/2004	11	0	LIMNO_PPR_0405.csv	6.23883697
LIMNO_PPR	FRX0405L1	Lake Fryxell	FRXLT1	12	10/28/2004	12	0.01	LIMNO_PPR_0405.csv	5.23883697
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	4	0.88	LIMNO_PPR_0405.csv	70.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	5	1.91	LIMNO_PPR_0405.csv	69.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	6	1.37	LIMNO_PPR_0405.csv	68.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	8	0.99	LIMNO_PPR_0405.csv	66.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	10	1.02	LIMNO_PPR_0405.csv	64.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	12	1.41	LIMNO_PPR_0405.csv	62.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	14	1.48	LIMNO_PPR_0405.csv	60.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	16	0.71	LIMNO_PPR_0405.csv	58.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	18	0.33	LIMNO_PPR_0405.csv	56.00722
LIMNO_PPR	HOR0405L1	Lake Hoare	HORLT1	12	11/3/2004	20	0.06	LIMNO_PPR_0405.csv	54.00722
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	5		LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	6	2.79	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	8	1.32	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	10	0.79	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	12	1.04	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	13	0.76	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	15	0.22	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	18	0.02	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	20	0.05	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L1	East Lake Bonney	BONE30	12	11/10/2004	22	0.04	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	4.5	2.2	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	5	2.18	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	6	2.3	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	8	1.82	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	10	1.57	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	12	2.11	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	13	6.17	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	14	3.4	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	15	2.05	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	17	0.01	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L1	West Lake Bonney	BONW20	12	11/12/2004	20	0.02	LIMNO_PPR_0405.csv	
LIMNO_PPR	FRX0405L2	Lake Fryxell	FRXLT1	12	12/1/2004	6	2.83	LIMNO_PPR_0405.csv	11.251613
LIMNO_PPR	FRX0405L2	Lake Fryxell	FRXLT1	12	12/1/2004	7	4.73	LIMNO_PPR_0405.csv	10.251613
LIMNO_PPR	FRX0405L2	Lake Fryxell	FRXLT1	12	12/1/2004	8	3.8	LIMNO_PPR_0405.csv	9.251613
LIMNO_PPR	FRX0405L2	Lake Fryxell	FRXLT1	12	12/1/2004	9	1.31	LIMNO_PPR_0405.csv	8.251613
LIMNO_PPR	FRX0405L2	Lake Fryxell	FRXLT1	12	12/1/2004	10	0.29	LIMNO_PPR_0405.csv	7.251613
LIMNO_PPR	FRX0405L2	Lake Fryxell	FRXLT1	12	12/1/2004	11	0	LIMNO_PPR_0405.csv	6.251613
LIMNO_PPR	FRX0405L2	Lake Fryxell	FRXLT1	12	12/1/2004	12	0	LIMNO_PPR_0405.csv	5.251613
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	4	22.27	LIMNO_PPR_0405.csv	70.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	5	8.4	LIMNO_PPR_0405.csv	69.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	6	3.39	LIMNO_PPR_0405.csv	68.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	8	1.52	LIMNO_PPR_0405.csv	66.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	10	1.17	LIMNO_PPR_0405.csv	64.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	12	1.23	LIMNO_PPR_0405.csv	62.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	14	1.17	LIMNO_PPR_0405.csv	60.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	16	1.15	LIMNO_PPR_0405.csv	58.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	18	0.48	LIMNO_PPR_0405.csv	56.04116
LIMNO_PPR	HOR0405L2	Lake Hoare	HORLT1	12	12/6/2004	20	0.31	LIMNO_PPR_0405.csv	54.04116
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	5	3.52	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	6	4.25	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	8	1.95	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	10	1.11	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	12	1.57	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	13	1.66	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	15	1.01	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	18	0.45	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	20	0	LIMNO_PPR_0405.csv	
LIMNO_PPR	EB0405L2	East Lake Bonney	BONE30	12	12/10/2004	22	0.06	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	4.5	1.1	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	5	0.86	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	6	0.72	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	8	0.56	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	10	0.52	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	12	1.7	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	13	1.28	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	14	0.58	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	15	0.08	LIMNO_PPR_0405.csv	
LIMNO_PPR	WB0405L2	West Lake Bonney	BONW20	12	12/12/2004	17	0.04	LIMNO_PPR_0405.csv	
