DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	DATE_TIME	COUNT_DATE	DEPTH (m)	TOTAL_BACT (cells/ml)	COCCOID (cells/ml)	ROD (cells/ml)	FILAMENTOUS >5 µm (cells/ml)	FILE NAME	DEPTH MASL	DYE	NON-FILAMENTOUS <5µm cell/ml	
LIMNO_BACT_ENUM	WB0607L2	West Lake Bonney	BONW20	12/17/2006	00:00.0	35	15800	3400	12100	262	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	15500	
LIMNO_BACT_ENUM	WB0607L2	West Lake Bonney	BONW20	12/17/2006	00:00.0	38	35800	4890	30000	977	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	34890	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	4.5	803000	48600	740000	13900	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	788600	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	5	437000	17400	407000	13000	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	424400	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	6	417000	23300	389000	4400	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	412300	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	8	222000	9670	209000	3960	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	218670	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	10	287000	27600	257000	2210	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	284600	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	12	141000	17300	119000	4670	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	136300	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	13	127000	5400	118000	3900	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	123400	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	14	41700	4010	37000	691	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	41010	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	17	25600	110	25100	440	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	25210	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	20	27700	553	25000	2100	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	25553	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	22	15900	419	14400	1050	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	14819	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	25	53100	3810	48000	1320	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	51810	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	30	20700	1740	18300	610	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	20040	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	38	10200	856	8560	778	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	9416	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	6	1370000	254000	1110000	13000	LIMNO_BACT_ENUM_0607.csv	11.440749	Sybr Gold	1364000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	7	704000	156000	547000	1320	LIMNO_BACT_ENUM_0607.csv	10.440749	Sybr Gold	703000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	8	751000	170000	582000	0	LIMNO_BACT_ENUM_0607.csv	9.440749	Sybr Gold	752000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	9	1070000	224000	844000	0	LIMNO_BACT_ENUM_0607.csv	8.440749	Sybr Gold	1068000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	10	1110000	393000	677000	39300	LIMNO_BACT_ENUM_0607.csv	7.440749	Sybr Gold	1070000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	11	1370000	442000	878000	50500	LIMNO_BACT_ENUM_0607.csv	6.440749	Sybr Gold	1320000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	12	1110000	324000	716000	73700	LIMNO_BACT_ENUM_0607.csv	5.440749	Sybr Gold	1040000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	15	2880000	694000	2070000	111000	LIMNO_BACT_ENUM_0607.csv	2.440749	Sybr Gold	2764000	
LIMNO_BACT_ENUM	FRX0607L1	Lake Fryxell	FRXLT1	11/10/2006	00:00.0	17.5	2630000	764000	1780000	92600	LIMNO_BACT_ENUM_0607.csv	-0.059251	Sybr Gold	2544000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	7	1560000	139000	1410000	3470	LIMNO_BACT_ENUM_0607.csv	10.42958	Sybr Gold	1549000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	8	807000	121000	685000	0	LIMNO_BACT_ENUM_0607.csv	9.42958	Sybr Gold	806000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	9	961000	148000	810000	3160	LIMNO_BACT_ENUM_0607.csv	8.42958	Sybr Gold	958000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	10	1880000	533000	1270000	75600	LIMNO_BACT_ENUM_0607.csv	7.42958	Sybr Gold	1803000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	11	2120000	273000	1770000	78500	LIMNO_BACT_ENUM_0607.csv	6.42958	Sybr Gold	2043000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	12	2320000	510000	1660000	146000	LIMNO_BACT_ENUM_0607.csv	5.42958	Sybr Gold	2170000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	15	2200000	422000	1670000	102000	LIMNO_BACT_ENUM_0607.csv	2.42958	Sybr Gold	2092000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	6	1230000	201000	1010000	13400	LIMNO_BACT_ENUM_0607.csv	11.39792	Sybr Gold	1211000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	7	1660000	200000	1450000	7540	LIMNO_BACT_ENUM_0607.csv	10.39792	Sybr Gold	1650000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	8	1100000	123000	981000	0	LIMNO_BACT_ENUM_0607.csv	9.39792	Sybr Gold	1104000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	9	985000	161000	814000	9470	LIMNO_BACT_ENUM_0607.csv	8.39792	Sybr Gold	975000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	10	2970000	797000	2060000	120000	LIMNO_BACT_ENUM_0607.csv	7.39792	Sybr Gold	2857000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	11	3720000	1080000	2510000	133000	LIMNO_BACT_ENUM_0607.csv	6.39792	Sybr Gold	3590000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	12	2270000	538000	1670000	62600	LIMNO_BACT_ENUM_0607.csv	5.39792	Sybr Gold	2208000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	15	2340000	487000	1780000	74400	LIMNO_BACT_ENUM_0607.csv	2.39792	Sybr Gold	2267000	
LIMNO_BACT_ENUM	FRX0607L3	Lake Fryxell	FRXLT1	1/2/2007	00:00.0	17.5	2250000	462000	1720000	66000	LIMNO_BACT_ENUM_0607.csv	-0.10208	Sybr Gold	2182000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	4	1260000	132000	1130000	0	LIMNO_BACT_ENUM_0607.csv	70.1844	Sybr Gold	1262000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	5	899000	243000	656000	0	LIMNO_BACT_ENUM_0607.csv	69.1844	Sybr Gold	899000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	6	655000	141000	514000	0	LIMNO_BACT_ENUM_0607.csv	68.1844	Sybr Gold	655000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	8	499000	106000	394000	0	LIMNO_BACT_ENUM_0607.csv	66.1844	Sybr Gold	500000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	10	611000	114000	496000	0	LIMNO_BACT_ENUM_0607.csv	64.1844	Sybr Gold	610000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	12	480000	154000	326000	0	LIMNO_BACT_ENUM_0607.csv	62.1844	Sybr Gold	480000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	14	534000	129000	406000	0	LIMNO_BACT_ENUM_0607.csv	60.1844	Sybr Gold	535000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	16	235000	65100	168000	1400	LIMNO_BACT_ENUM_0607.csv	58.1844	Sybr Gold	233100	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	18	220000	71900	148000	0	LIMNO_BACT_ENUM_0607.csv	56.1844	Sybr Gold	219900	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	20	249000	66500	183000	0	LIMNO_BACT_ENUM_0607.csv	54.1844	Sybr Gold	249500	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	22	181000	52100	129000	0	LIMNO_BACT_ENUM_0607.csv	52.1844	Sybr Gold	181100	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	27.2	245000	67300	175000	2640	LIMNO_BACT_ENUM_0607.csv	46.9844	Sybr Gold	242300	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	4	306000	46200	254000	5600	LIMNO_BACT_ENUM_0607.csv	70.1999	Sybr Gold	300200	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	5	438000	82600	351000	4200	LIMNO_BACT_ENUM_0607.csv	69.1999	Sybr Gold	433600	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	6	1060000	253000	811000	0	LIMNO_BACT_ENUM_0607.csv	68.1999	Sybr Gold	1064000	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	8	613000	108000	504000	0	LIMNO_BACT_ENUM_0607.csv	66.1999	Sybr Gold	612000	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	10	702000	102000	598000	2310	LIMNO_BACT_ENUM_0607.csv	64.1999	Sybr Gold	700000	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	12	573000	132000	441000	0	LIMNO_BACT_ENUM_0607.csv	62.1999	Sybr Gold	573000	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	16	485000	75200	409000	1320	LIMNO_BACT_ENUM_0607.csv	58.1999	Sybr Gold	484200	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	18	371000	66800	302000	2300	LIMNO_BACT_ENUM_0607.csv	56.1999	Sybr Gold	368800	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	20	283000	60000	223000	0	LIMNO_BACT_ENUM_0607.csv	54.1999	Sybr Gold	283000	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	22	325000	74300	249000	1320	LIMNO_BACT_ENUM_0607.csv	52.1999	Sybr Gold	323300	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	25	245000	63500	180000	717	LIMNO_BACT_ENUM_0607.csv	49.1999	Sybr Gold	243500	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	4	131000	14800	112000	4120	LIMNO_BACT_ENUM_0607.csv	70.1662	Sybr Gold	126800	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	5	364000	30600	334000	0	LIMNO_BACT_ENUM_0607.csv	69.1662	Sybr Gold	364600	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	6	940000	176000	764000	0	LIMNO_BACT_ENUM_0607.csv	68.1662	Sybr Gold	940000	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	8	833000	156000	676000	0	LIMNO_BACT_ENUM_0607.csv	66.1662	Sybr Gold	832000	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	10	1030000	189000	833000	3160	LIMNO_BACT_ENUM_0607.csv	64.1662	Sybr Gold	1022000	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	12	1090000	161000	933000	0	LIMNO_BACT_ENUM_0607.csv	62.1662	Sybr Gold	1094000	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	14	1040000	199000	844000	0	LIMNO_BACT_ENUM_0607.csv	60.1662	Sybr Gold	1043000	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	16	650000	84400	563000	1980	LIMNO_BACT_ENUM_0607.csv	58.1662	Sybr Gold	647400	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	18	490000	92300	396000	1320	LIMNO_BACT_ENUM_0607.csv	56.1662	Sybr Gold	488300	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	20	527000	107000	415000	5730	LIMNO_BACT_ENUM_0607.csv	54.1662	Sybr Gold	522000	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	22	274000	51800	219000	3140	LIMNO_BACT_ENUM_0607.csv	52.1662	Sybr Gold	270800	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	25	313000	63000	250000	0	LIMNO_BACT_ENUM_0607.csv	49.1662	Sybr Gold	313000	
LIMNO_BACT_ENUM	HOR0607L3	Lake Hoare	HORLT1	1/3/2007	00:00.0	27.2	359000	91700	265000	2640	LIMNO_BACT_ENUM_0607.csv	46.9662	Sybr Gold	356700	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	10	59300	6850	49800	2660	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	56650	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	20	57400	4370	51400	1640	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	55770	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	30	48500	5930	34000	8510	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	39930	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	40	46100	5230	35300	5520	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	40530	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	45	30400	5740	18200	6440	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	23940	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	50	33500	5860	22600	5020	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	28460	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	55	29900	3670	19500	6740	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	23170	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	60	16700	2140	13700	874	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	15840	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	64	39200	4910	31000	3320	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	35910	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	68	134000	20900	105000	7650	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	125900	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	70	2000000	1840000	151000	5210	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	1991000	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	73	3930000	1130000	2760000	38400	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	3890000	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	35	11400	1540	9090	806	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	10630	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	14	837000	182000	655000	0	LIMNO_BACT_ENUM_0607.csv	60.1999	Sybr Gold	837000	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	4.5	61000	3230	54900	2850	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	58130	
LIMNO_BACT_ENUM	EB0607L1	East Lake Bonney	BONE30	11/24/2006	00:00.0	13	93200	12800	79300	1190	LIMNO_BACT_ENUM_0607.csv	50.269682	Sybr Gold	92100	
LIMNO_BACT_ENUM	EB0607L2	East Lake Bonney	BONE30	12/20/2006	00:00.0	12	188000	20900	167000	392	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	187900	
LIMNO_BACT_ENUM	EB0607L3	East Lake Bonney	BONE30	1/4/2007	00:00.0	8	216000	8370	202000	4710	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	210370	
LIMNO_BACT_ENUM	WB0607L1	West Lake Bonney	BONW20	11/21/2006	00:00.0	5	602000	46300	550000	5790	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	596300	
LIMNO_BACT_ENUM	WB0607L1	West Lake Bonney	BONW20	11/21/2006	00:00.0	35	10600	1980	8130	513	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	10110	
LIMNO_BACT_ENUM	WB0607L2	West Lake Bonney	BONW20	12/17/2006	00:00.0	22	23500	308	21900	1320	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	22208	
LIMNO_BACT_ENUM	WB0607L3	West Lake Bonney	BONW20	1/6/2007	00:00.0	15	131000	297	126000	5040	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	126297	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	6	1630000	310000	1320000	0	LIMNO_BACT_ENUM_0607.csv	11.42958	Sybr Gold	1630000	
LIMNO_BACT_ENUM	FRX0607L2	Lake Fryxell	FRXLT1	12/10/2006	00:00.0	17.5	2110000	396000	1650000	69400	LIMNO_BACT_ENUM_0607.csv	-0.07042	Sybr Gold	2046000	
LIMNO_BACT_ENUM	HOR0607L1	Lake Hoare	HORLT1	11/16/2006	00:00.0	25	156000	49500	106000	500	LIMNO_BACT_ENUM_0607.csv	49.1844	Sybr Gold	155500	
LIMNO_BACT_ENUM	HOR0607L2	Lake Hoare	HORLT1	12/14/2006	00:00.0	27.2	234000	53900	179000	1320	LIMNO_BACT_ENUM_0607.csv	46.9999	Sybr Gold	232900	
LIMNO_BACT_ENUM	VAN0607	Lake Vanda	VANLT1	11/28/2006	00:00.0	62	19600	5280	12700	1690	LIMNO_BACT_ENUM_0607.csv		Sybr Gold	17980	
LIMNO_BACT_ENUM	EB0607L1	East Lake Bonney	BONE30	11/24/2006	00:00.0	22	38600	3840	32900	1920	LIMNO_BACT_ENUM_0607.csv	41.269682	Sybr Gold	36740	
LIMNO_BACT_ENUM	EB0708L10	East Lake Bonney	BONE30	3/25/2008		37					LIMNO_BACT_ENUM_0708.csv	26.50553	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	4	731000	116000	596000	18300	LIMNO_BACT_ENUM_0708.csv	59.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	5	523000	76900	422000	24000	LIMNO_BACT_ENUM_0708.csv	58.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	6	509000	70500	404000	34700	LIMNO_BACT_ENUM_0708.csv	57.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	8	35400	9170	25000	1260	LIMNO_BACT_ENUM_0708.csv	55.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	10	32300	7370	23100	1770	LIMNO_BACT_ENUM_0708.csv	53.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	12	15200	3850	10500	825	LIMNO_BACT_ENUM_0708.csv	51.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	13	27100	6320	15300	5500	LIMNO_BACT_ENUM_0708.csv	50.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	15	9010	1610	6860	541	LIMNO_BACT_ENUM_0708.csv	48.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	18	16100	4230	11100	719	LIMNO_BACT_ENUM_0708.csv	45.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	20	47300	9130	34200	3910	LIMNO_BACT_ENUM_0708.csv	43.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	22	369000	47800	300000	21200	LIMNO_BACT_ENUM_0708.csv	41.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	25	27700	6670	19200	1810	LIMNO_BACT_ENUM_0708.csv	38.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	30	8090	3480	4690	0	LIMNO_BACT_ENUM_0708.csv	33.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	35	2230	1220	1220	0	LIMNO_BACT_ENUM_0708.csv	28.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L11	East Lake Bonney	BONE30	4/1/2008	00:00.0	37	13000	4280	7940	764	LIMNO_BACT_ENUM_0708.csv	26.49908	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	4	243000	49600	191000	2400	LIMNO_BACT_ENUM_0708.csv	59.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	5	134000	37600	91700	4460	LIMNO_BACT_ENUM_0708.csv	58.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	6	111000	39200	63400	8200	LIMNO_BACT_ENUM_0708.csv	57.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	8	68700	21600	42700	4420	LIMNO_BACT_ENUM_0708.csv	55.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	10	50000	9600	37900	2510	LIMNO_BACT_ENUM_0708.csv	53.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	12	36900	7640	27700	1650	LIMNO_BACT_ENUM_0708.csv	51.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	13	62200	15900	34200	12100	LIMNO_BACT_ENUM_0708.csv	50.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	15	29800	14400	13400	2050	LIMNO_BACT_ENUM_0708.csv	48.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	18	45200	17000	25800	2410	LIMNO_BACT_ENUM_0708.csv	45.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	20	487000	22900	407000	57100	LIMNO_BACT_ENUM_0708.csv	43.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	22	374000	55600	302000	16100	LIMNO_BACT_ENUM_0708.csv	41.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	25	31200	7020	23800	321	LIMNO_BACT_ENUM_0708.csv	38.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	30	16800	3980	12200	595	LIMNO_BACT_ENUM_0708.csv	33.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	35	8560	1900	6600	59.5	LIMNO_BACT_ENUM_0708.csv	28.49958	Sybr Gold		
LIMNO_BACT_ENUM	EB0708L12	East Lake Bonney	BONE30	4/10/2008	00:00.0	37	3750	1370	2200	178	LIMNO_BACT_ENUM_0708.csv	26.49958	Sybr Gold		
LIMNO_BACT_ENUM	WB0708L1	West Lake Bonney	BONW20	11/25/2007	00:00.0	4	204000	88200	113000	2940	LIMNO_BACT_ENUM_0708.csv		Sybr Gold		
LIMNO_BACT_ENUM	WB0708L1	West Lake Bonney	BONW20	11/25/2007	00:00.0	5	99200	36400	61500	1260	LIMNO_BACT_ENUM_0708.csv		Sybr Gold		
