studyName,Event Number,Year,Datetime GMT,Grid Line Intended,Grid Station Intended,Station Name,Bottle Number,Depth (m),DOC (µmol/L),Notes
LMG10-01,195,2010,1/12/2010 22:16,300,160,300.16,19,20,49.1,
LMG10-01,195,2010,1/12/2010 22:16,300,160,300.16,21,10,46.6,
LMG10-01,195,2010,1/12/2010 22:16,300,160,300.16,23,0,54.8,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,1,480,40.1,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,3,400,44.3,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,5,300,42.7,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,7,225,44.3,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,9,120,43.9,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,11,100,43,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,13,85,49.1,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,15,55,50.8,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,17,40,49,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,19,30,42.1,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,21,10,53.1,
LMG10-01,205,2010,1/13/2010 5:26,300,120,300.12,23,0,51.8,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,1,420,43.3,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,3,470,39.6,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,5,300,43.7,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,7,200,50.3,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,9,150,41.2,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,11,100,42.8,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,13,75,49.1,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,15,45,49.6,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,17,20,62.1,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,19,10,56.9,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,21,5,50.6,
LMG10-01,212,2010,1/13/2010 12:00,300,100,300.1,23,0,51.3,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,1,655,49.3,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,3,500,50.4,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,5,380,52.4,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,7,250,49.2,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,9,150,54.9,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,11,100,46.8,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,13,75,49.3,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,15,42,45.5,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,17,30,50.3,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,19,20,57.9,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,21,8,59.7,
LMG10-01,225,2010,1/13/2010 20:06,300,40,300.04,23,0,51.7,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,1,738,49.6,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,3,450,61.1,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,5,300,47.6,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,7,150,39.4,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,9,100,47,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,11,70,49.5,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,13,50,52,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,15,35,49,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,17,25,51.2,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,19,10,51.2,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,21,5,52.7,
LMG10-01,232,2010,1/14/2010 5:26,200,40,200.04,23,0,51.2,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,1,450,-999,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,3,300,45.2,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,5,200,38.8,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,7,150,50.6,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,9,100,50.8,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,11,75,44.9,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,13,50,50.8,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,15,35,53.6,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,17,25,56.5,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,19,10,54,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,21,5,50.6,
LMG10-01,247,2010,1/14/2010 13:52,200,100,200.1,23,0,49.4,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,1,3300,61.3,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,3,2400,56.7,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,5,1500,52.1,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,7,1000,59.4,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,9,380,46.9,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,11,100,54.7,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,13,80,-999,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,15,60,59.9,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,17,40,71.6,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,19,20,51.6,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,21,1,59.8,
LMG10-01,258,2010,1/15/2010 2:00,200,160,200.16,23,0,47.9,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,1,450,44.8,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,3,300,44,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,5,250,43.4,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,7,200,-999,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,9,150,50.3,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,11,100,47.3,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,13,70,46.3,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,15,55,50.2,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,17,35,56.2,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,19,20,48.4,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,21,10,44.1,
LMG10-01,264,2010,1/16/2010 13:08,100,100,100.1,23,0,52.7,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,1,350,-999,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,3,350,46.3,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,5,300,43.3,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,7,200,46.2,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,9,100,53.8,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,11,75,52.5,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,13,55,50.6,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,15,40,59.2,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,17,40,54,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,19,20,55.1,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,21,10,52.7,
LMG10-01,276,2010,1/16/2010 20:50,100,40,100.04,23,0,49.9,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,1,592,44.9,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,3,350,-999,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,5,200,43.2,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,7,100,41.5,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,9,80,54.3,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,11,60,45.3,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,13,40,40,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,17,30,60.3,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,19,15,52.4,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,21,4,53.2,
LMG10-01,286,2010,1/17/2010 1:15,167,-33,167.-033.1,23,0,53.2,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,1,2000,46,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,3,1500,46.2,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,5,1000,43.4,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,7,500,48.4,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,9,250,45.8,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,11,100,57.1,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,13,60,64.2,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,15,47,54.7,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,17,35,48.7,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,19,25,50.1,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,21,10,48.1,
LMG10-01,338,2010,1/21/2010 6:08,0,120,0.12,23,0,-999,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,1,540,47.1,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,3,350,-999,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,5,250,48.8,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,7,200,47.2,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,9,150,48.2,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,11,100,52.4,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,13,70,55.5,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,15,50,57.1,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,17,25,52.9,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,19,15,50.5,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,21,4,53.9,
LMG10-01,350,2010,1/21/2010 15:34,0,40,0.04,23,0,50.5,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,1,185,54.3,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,3,150,46.5,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,5,125,49.4,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,7,100,50.3,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,9,70,51.9,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,11,50,50.9,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,13,35,53.1,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,15,25,54.5,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,17,20,52,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,19,12,57.2,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,21,4,55.2,
LMG10-01,358,2010,1/21/2010 21:09,0,0,0,23,0,58.3,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,1,95,42.3,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,3,90,44.6,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,5,80,42,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,7,72,43.6,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,9,60,54.9,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,11,50,51.1,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,13,40,48.3,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,15,30,51.6,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,17,18,49.4,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,19,10,50,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,21,5,43.1,
LMG10-01,372,2010,1/22/2010 5:16,100,0,100,23,0,49,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,1,375,42.6,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,3,300,43.6,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,5,200,51.2,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,7,150,47.9,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,9,100,52,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,11,75,47.8,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,13,60,43.8,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,15,42,53.3,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,17,20,69.3,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,19,10,43.1,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,21,3,68.4,
LMG10-01,386,2010,1/24/2010 17:16,-40,200,200.-040,23,0,41.9,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,1,213,40.9,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,3,180,44.9,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,5,150,42.8,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,7,100,45.6,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,9,75,48.9,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,11,50,43.8,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,13,30,38.4,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,17,12,55,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,19,8,53,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,21,4,43,
LMG10-01,420,2010,1/27/2010 0:30,-100,0,-100,23,0,47.8,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,1,600,45.4,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,3,400,63.6,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,5,200,40.9,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,7,150,43.1,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,9,125,70.7,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,11,100,47.7,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,13,70,47.8,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,15,50,52.9,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,17,25,53.1,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,19,10,64.8,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,4,300,48.8,
LMG11-01,12,2011,1/7/2011 0:00,600,100,600.1,23,0,50.6,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,2,3000,39.3,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,3,2000,68.2,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,5,1000,47,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,7,400,42.8,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,9,250,45.7,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,11,150,46.4,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,13,100,46.1,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,15,70,70.7,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,17,45,51.6,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,19,20,68.9,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,21,12,48.6,
LMG11-01,33,2011,1/8/2011 0:00,600,200,600.2,23,0,56,
LMG11-01,21,2011,1/8/2011 0:00,600,120,600.12,Intake,5,50.4,
LMG11-01,23,2011,1/8/2011 0:00,600,140,600.14,Intake,5,78,
LMG11-01,26,2011,1/8/2011 0:00,600,160,600.16,Intake,5,49.6,
LMG11-01,27,2011,1/8/2011 0:00,600,180,600.18,Intake,5,58.6,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,1,2600,40.4,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,3,1500,43.6,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,5,1000,44.8,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,7,400,47.6,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,9,200,54.8,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,11,100,52.9,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,13,80,71.1,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,15,65,57.8,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,17,40,67.1,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,19,30,85.2,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,21,10,46.7,
LMG11-01,43,2011,1/8/2011 0:00,500,200,500.2,23,0,62.5,
LMG11-01,50,2011,1/8/2011 0:00,500,180,500.18,Intake,5,45.5,
LMG11-01,52,2011,1/8/2011 0:00,500,160,500.16,Intake,5,47.4,
LMG11-01,54,2011,1/9/2011 0:00,500,140,500.14,Intake,5,50.6,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,1,650,43.1,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,3,500,57.5,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,5,400,46.1,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,7,300,43.2,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,9,200,42.5,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,11,100,46,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,13,75,50.4,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,15,41,53.6,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,17,24,45.1,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,19,15,50.4,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,21,9,48.2,
LMG11-01,59,2011,1/9/2011 0:00,500,120,500.12,23,0,60,
LMG11-01,66,2011,1/9/2011 0:00,500,100,500.1,Intake,5,59.4,
LMG11-01,68,2011,1/9/2011 0:00,500,80,500.08,Intake,5,84.5,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,1,270,84.6,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,3,200,42.1,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,5,175,68.9,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,7,150,48.4,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,9,125,84.1,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,11,100,54.6,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,13,75,41.8,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,15,42,56.5,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,17,300,49.3,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,19,21,50.1,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,21,7,54.1,
LMG11-01,73,2011,1/9/2011 0:00,500,60,500.06,23,0,53.7,
LMG11-01,83,2011,1/10/2011 0:00,600,80,600.08,Intake,5,82.9,
LMG11-01,84,2011,1/10/2011 0:00,600,60,600.06,Intake,5,50.4,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,1,1200,90.1,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,3,800,44.8,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,5,600,47.1,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,7,400,41.4,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,9,200,104.5,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,11,100,51.9,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,13,80,44.6,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,15,45,45.8,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,17,35,49.2,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,19,20,44.8,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,21,10,50,
LMG11-01,103,2011,1/10/2011 0:00,600,40,600.04,23,0,50.4,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,1,165,43.6,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,3,130,49.4,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,5,110,46.5,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,7,100,-999,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,9,80,63.3,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,11,60,53.5,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,13,40,55.1,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,15,30,61.2,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,17,20,53.9,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,19,14,60.2,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,21,5,64,
LMG11-01,172,2011,1/13/2011 0:00,400,40,400.04,23,0,54.5,
LMG11-01,181,2011,1/13/2011 0:00,400,60,400.06,Intake,5,55.9,
LMG11-01,183,2011,1/13/2011 0:00,400,80,400.08,Intake,5,51.6,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,1,350,45.6,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,3,250,70.4,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,5,200,51.2,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,7,150,43.7,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,9,100,44.5,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,11,80,46.6,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,13,57,59.9,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,15,45,52.5,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,17,24,51.6,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,19,15,49.9,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,21,7,89.3,
LMG11-01,188,2011,1/13/2011 0:00,400,100,400.1,23,0,55.3,
LMG11-01,193,2011,1/13/2011 0:00,300,160,300.16,Intake,5,58.5,
LMG11-01,198,2011,1/13/2011 0:00,300,140,300.14,Intake,5,45.8,
LMG11-01,201,2011,1/13/2011 0:00,300,120,300.12,Intake,5,48.6,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,1,470,40.7,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,3,400,42.5,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,5,325,66.8,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,7,200,44.5,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,9,110,43.2,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,11,100,54.7,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,13,65,47.3,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,15,50,-999,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,17,20,-999,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,19,12,47.8,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,21,5,49.1,
LMG11-01,215,2011,1/14/2011 0:00,300,100,300.1,23,0,46.1,
LMG11-01,220,2011,1/14/2011 0:00,300,80,300.08,Intake,5,81.1,
LMG11-01,223,2011,1/14/2011 0:00,300,60,300.06,Intake,5,53.4,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,1,670,50.9,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,3,400,43.6,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,5,200,46.2,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,7,120,44.5,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,9,75,46.1,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,11,50,47.7,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,13,20,50.6,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,15,15,51.6,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,17,10,59.5,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,19,7,62,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,21,4,131.4,
LMG11-01,230,2011,1/14/2011 0:00,300,40,300.04,23,0,55,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,1,430,38.3,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,3,400,45.3,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,5,350,44.1,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,7,200,66.4,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,9,100,38,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,11,60,46.4,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,13,40,72.3,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,15,25,55,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,17,18,79.9,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,19,10,47.7,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,21,5,56,
LMG11-01,239,2011,1/14/2011 0:00,200,100,200.1,23,0,53.8,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,1,750,58.7,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,3,400,42.8,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,5,250,38.8,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,7,110,74.3,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,9,75,47.9,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,11,55,75.8,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,13,38,58.7,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,15,30,57.3,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,17,16,53.1,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,19,9,71.3,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,21,5,96.9,
LMG11-01,252,2011,1/15/2011 0:00,200,40,200.04,23,0,65.7,
LMG11-01,262,2011,1/15/2011 0:00,200,0,200,1,700,40.5,
LMG11-01,262,2011,1/15/2011 0:00,200,0,200,3,400,67.2,
LMG11-01,262,2011,1/15/2011 0:00,200,0,200,5,300,42,
LMG11-01,262,2011,1/15/2011 0:00,200,0,200,7,200,43.4,
LMG11-01,262,2011,1/15/2011 0:00,200,0,200,9,100,51.7,
